GS_A_ID,GS_A_SIZE,GS_B_ID,GS_B_SIZE,OLAP,SIMILARITY,PVALUE
WAG003270,56,WAG002871,37,10,.15043959622272876,45.697251819430846
WAG002036,62,WAG002104,101,21,.18605179463880056,87.89153138779909
WAG002683,29,WAG002879,163,22,.25525354969574043,105.59312154119402
WAG002949,33,WAG002625,18,6,.17333333333333334,32.5221785774402
WAG002978,18,WAG002393,199,11,.16494066882416394,46.92828301202735
WAG002202,20,WAG003070,21,10,.35806451612903223,64.72945160468007
WAG002202,20,WAG002396,43,12,.3082352941176471,70.49917722840952
WAG002202,20,WAG002607,19,12,.4818713450292399,83.1198765815182
WAG002202,20,WAG002532,50,7,.1588888888888889,35.124819096448284
WAG002202,20,WAG003001,96,9,.15728971962616822,41.56107241342568
WAG002296,49,WAG002674,15,10,.28148148148148144,58.79513049418233
WAG002208,40,WAG002683,29,21,.4948275862068966,133.6830009912754
WAG002208,40,WAG002128,64,15,.2098314606741573,72.10986011276016
WAG002104,101,WAG002393,199,39,.1967679526573347,141.4111457294889
WAG002957,17,WAG003231,18,8,.3311546840958606,52.39786616373472
WAG002118,55,WAG002949,33,25,.4689754689754689,151.71342609021562
WAG002118,55,WAG002227,47,34,.5446808510638298,207.4644177194056
WAG003098,25,WAG002212,88,10,.15766990291262134,45.5216404415969
WAG003098,25,WAG002534,27,11,.30263414634146346,66.01448692594923
WAG002145,42,WAG003283,92,16,.18466505246166265,70.82170199593929
WAG002036,62,WAG003283,92,18,.16394686907020872,73.84014554062321
WAG002801,63,WAG003049,84,36,.37374517374517374,185.6728391516682
WAG002683,29,WAG002273,39,10,.20689655172413796,52.559096622587106
WAG003129,72,WAG002805,341,41,.2020609318996416,146.19038619219782
WAG003234,22,WAG003233,13,10,.4738461538461538,70.59202103690201
WAG002202,20,WAG003215,107,13,.2212280701754386,64.92241527004217
WAG003224,153,WAG003212,430,55,.15522875816993464,149.90937335538862
WAG003224,153,WAG002805,341,56,.17548571940191604,167.65738255955264
WAG002857,31,WAG003235,15,12,.44235294117647067,80.80579014367987
WAG003232,16,WAG002857,31,10,.34121621621621623,63.03424609500189
WAG002801,63,WAG002659,303,32,.17823400817412793,112.86621378151176
WAG002526,10,WAG002857,31,10,.4580645161290322,72.01887634454759
WAG002352,36,WAG002000,90,15,.19144144144144146,68.43748475235338
WAG002995,12,WAG002117,17,8,.4380952380952381,56.878209990128994
WAG002844,23,WAG002995,12,8,.3703703703703704,53.874730999081535
WAG002844,23,WAG002117,17,8,.29411764705882354,49.9827682657872
WAG002683,29,WAG002193,33,7,.15009404388714734,35.274700481673214
WAG002928,60,WAG002656,164,29,.21564102564102566,119.28863740673023
WAG002928,60,WAG003057,38,12,.17478580171358632,56.0386282001939
WAG002625,18,WAG003071,31,7,.21111111111111114,39.64397154634105
WAG002786,67,WAG003235,15,12,.29714285714285715,70.15169981470927
WAG002786,67,WAG003234,22,13,.2550239234449761,69.62944881447595
WAG002815,59,WAG002929,23,11,.21959583588487447,57.243153192133924
WAG002936,19,WAG002118,55,8,.18118022328548644,41.04193666349414
WAG003262,29,WAG002173,94,15,.21455938697318008,71.9900857916117
WAG002212,88,WAG002205,12,6,.15106382978723407,29.334238204211488
WAG002212,88,WAG002145,42,19,.22741312741312744,89.23240846150391
WAG002212,88,WAG002445,15,9,.19659574468085106,45.880129442459996
WAG002815,59,WAG002841,89,30,.3050847457627119,146.4953344702283
WAG002815,59,WAG002099,44,12,.16003996003996007,54.21621051442207
WAG002995,12,WAG003192,11,6,.39144385026737977,43.29623665253132
WAG002818,13,WAG002179,131,11,.23539618276460386,57.658359859470245
WAG002818,13,WAG002798,32,12,.4755244755244756,83.8900874029627
WAG002818,13,WAG003202,25,5,.19813519813519812,29.54230388970535
WAG003233,13,WAG003234,22,10,.4738461538461538,70.59202103691291
WAG003233,13,WAG003232,16,9,.4984615384615385,65.53980316805132
WAG003233,13,WAG003231,18,10,.5347985347985348,73.28480598122928
WAG002929,23,WAG002663,40,8,.18592885375494075,41.93310167642835
WAG003020,14,WAG002283,12,5,.2738095238095238,33.30366150311609
WAG003116,22,WAG002792,43,8,.1850079744816587,41.72660351647187
WAG002994,12,WAG002535,37,5,.17424242424242425,27.92495956330396
WAG002445,15,WAG002022,93,9,.19272727272727275,45.36013901900981
WAG002139,55,WAG002596,246,27,.17701393497013934,99.89817600046808
WAG002650,7,WAG003192,11,3,.24571428571428575,20.967437604094386
WAG002139,55,WAG002815,59,15,.17575757575757575,67.82114763663526
WAG002115,17,WAG002534,27,5,.16138763197586725,27.55658105625957
WAG002395,34,WAG003078,36,8,.15028462998102465,39.261131499442676
WAG002395,34,WAG002208,40,16,.3148073022312373,90.53097832543092
WAG002871,37,WAG002841,89,13,.16230566850035874,56.77596497735669
WAG002097,32,WAG002121,90,22,.3135,116.24508225656108
WAG003235,15,WAG003234,22,15,.7454545454545454,117.14936063293136
WAG003212,430,WAG002801,63,41,.2027251018401461,144.47342726651095
WAG003212,430,WAG002694,34,22,.16923076923076924,77.56445828323967
WAG002732,107,WAG002729,46,20,.20725727361882967,88.60599144592119
WAG002732,107,WAG003063,95,23,.15121434872096445,85.89366776662088
WAG002732,107,WAG002536,35,15,.18020247469066367,66.18270961317677
WAG002393,199,WAG002805,341,102,.2888139326770841,355.80887394888464
WAG002131,333,WAG002134,398,249,.5628275578483047,1033.7171846314377
WAG002414,90,WAG002979,30,14,.19899371069182392,65.93034517772404
WAG002133,485,WAG002134,398,359,.7284936131036863,1601.675144085816
WAG002380,318,WAG002381,144,144,.5622641509433963,716.8945648746209
WAG002633,60,WAG003266,23,17,.35388669301712783,99.43081327613694
WAG003238,226,WAG003262,29,16,.16390131294185545,63.42764383725161
WAG002393,199,WAG003001,96,37,.19181201550387603,133.96710896854984
WAG002393,199,WAG003002,114,38,.1772121212121212,130.91774617168676
WAG002186,144,WAG003078,36,15,.15606060606060607,60.93966342647582
WAG002186,144,WAG002145,42,17,.16142575373344606,68.36369342453213
WAG002179,131,WAG002818,13,11,.23539618276460386,57.658359859427506
WAG002535,37,WAG003192,11,5,.1839323467230444,28.463050292552143
WAG002548,56,WAG002145,42,11,.1535303776683087,49.83719803646711
WAG002656,164,WAG002393,199,41,.1518633540372671,127.749684083454
WAG002656,164,WAG002841,89,28,.1624769038701623,100.100471932314
WAG002596,246,WAG003224,153,54,.19580562659846548,178.42057494918822
WAG002659,303,WAG002193,33,24,.20699300699300704,97.75881225373541
WAG003005,152,WAG002666,40,16,.15272727272727274,63.23237471774279
WAG003005,152,WAG002949,33,22,.24130879345603276,102.43551230237527
WAG003005,152,WAG003070,21,16,.23390961480133454,78.10234945409988
WAG003002,114,WAG002841,89,31,.2138489678599425,127.36774386074194
WAG003001,96,WAG002659,303,38,.16337719298245618,121.74526693488178
WAG003277,37,WAG002054,54,16,.2571531531531532,82.96025175968816
WAG003248,69,WAG003198,15,7,.16606060606060608,35.23214117726039
WAG002666,40,WAG002607,19,7,.1813765182186235,37.229498252025884
WAG003049,84,WAG002815,59,29,.3018138566755873,142.14369587217874
WAG003049,84,WAG002208,40,16,.19851851851851854,73.38286069515578
WAG002879,163,WAG002841,89,30,.17552383844518674,109.97992961830757
WAG003186,67,WAG003213,33,11,.16554307116104872,50.77368114839518
WAG002656,164,WAG002801,63,22,.1556949283778552,81.34305962742359
WAG002656,164,WAG002121,90,39,.2317829457364341,155.52992121164058
WAG002396,43,WAG003070,21,9,.21662337662337666,48.726191359497136
WAG003005,152,WAG002792,43,21,.1942261427425822,88.2784837031345
WAG003005,152,WAG002936,19,13,.20266489007328448,61.18225956794328
WAG003002,114,WAG002805,341,41,.15115687770150016,121.48984790752684
WAG003002,114,WAG002628,438,60,.20282413350449294,191.9635652847501
WAG003002,114,WAG002118,55,18,.16081878386514148,72.17802344911559
WAG003071,31,WAG003186,67,14,.22365591397849466,69.84633713132257
WAG003049,84,WAG002193,33,14,.1935863489261548,65.25196431199302
WAG003049,84,WAG002393,199,46,.26479807112718506,188.65894785072896
WAG003049,84,WAG002369,30,11,.15877022653721684,49.37204845919003
WAG002461,35,WAG002164,56,13,.2076190476190476,64.24394215462189
WAG003130,15,WAG002306,27,6,.21333333333333335,35.14867235950905
WAG002933,17,WAG002946,17,4,.15372549019607845,23.169740665309266
WAG002267,81,WAG002193,33,11,.1521035598705502,48.538020511596244
WAG002554,132,WAG003002,114,28,.15187510059552553,98.75747457409055
WAG003005,152,WAG002596,246,56,.20467836257309946,188.14063974716805
WAG002805,341,WAG002970,122,48,.17121864507209167,147.67756218211937
WAG003283,92,WAG002139,55,24,.24337028824833706,110.72996040043148
WAG002339,45,WAG002284,67,23,.3089637952559301,119.43866265105828
WAG002607,19,WAG002854,86,8,.15018990775908844,37.27702602283353
WAG002022,93,WAG002202,20,19,.3517021276595745,111.84779795549451
WAG003265,150,WAG002097,32,20,.22376543209876545,91.38091977565136
WAG002729,46,WAG003262,29,11,.21336206896551727,57.046053591345775
WAG002534,27,WAG003098,25,11,.30263414634146346,66.01448692600411
WAG002534,27,WAG003130,15,6,.21333333333333335,35.148672359506286
WAG003153,56,WAG002104,101,23,.21945628997867805,101.82544315023745
WAG002841,89,WAG003002,114,31,.2138489678599425,127.3677438607267
WAG002805,341,WAG002193,33,25,.2088217417730312,100.5522836194334
WAG002171,93,WAG002022,93,27,.19391357273280585,111.07687586032488
WAG002171,93,WAG003070,21,12,.20840336134453785,59.456054909138686
WAG003283,92,WAG002193,33,12,.15768302493966213,52.52513686768647
WAG002193,33,WAG002128,64,11,.16899224806201552,51.31887610878255
WAG002193,33,WAG002267,81,11,.1521035598705502,48.53802051161108
WAG002193,33,WAG002805,341,25,.2088217417730312,100.55228361945616
WAG002193,33,WAG002063,103,12,.15014662756598246,51.09315500918945
WAG003057,38,WAG002929,23,7,.16457326892109506,36.040381211482355
WAG003204,26,WAG002536,35,9,.2076923076923077,48.44122955531128
WAG002629,7,WAG003213,33,4,.2031746031746032,24.54240977642036
WAG002022,93,WAG002996,136,28,.17165783983309266,104.3872029886578
WAG002022,93,WAG002212,88,52,.4406624383368569,269.84460892101606
WAG002022,93,WAG002445,15,9,.19272727272727275,45.360139019004116
WAG002273,39,WAG002036,62,13,.18484848484848485,61.0674498068708
WAG002273,39,WAG002263,33,10,.18963831867057676,51.03174504825347
WAG002205,12,WAG003173,28,5,.1976190476190476,29.412761325834513
WAG003265,150,WAG002656,164,37,.15619253910950662,122.3928015590775
WAG002532,50,WAG003005,152,22,.1857777777777778,89.4623427672609
WAG002532,50,WAG002202,20,7,.1588888888888889,35.12481909643046
WAG002949,33,WAG002996,136,16,.1806298276886512,69.06392730633866
WAG003192,11,WAG002844,23,6,.28051948051948056,38.604154282963854
WAG003080,33,WAG002949,33,10,.20346320346320346,52.95476653974214
WAG002104,101,WAG002461,35,15,.184887839433294,67.1092865559174
WAG002104,101,WAG002128,64,19,.1634845890410959,76.50643165933786
WAG002000,90,WAG002352,36,15,.19144144144144146,68.43748475238671
WAG002312,35,WAG002936,19,7,.19283314669652854,38.24753939152808
WAG002118,55,WAG002139,55,24,.31052854122621565,125.69106152386904
WAG002145,42,WAG002118,55,16,.2342151675485009,80.06289365331571
WAG002145,42,WAG002139,55,21,.32105263157894737,113.19375095661866
WAG003070,21,WAG002607,19,8,.2842105263157895,49.72809342781784
WAG003070,21,WAG002996,136,12,.18049261083743845,54.665073597417965
WAG002683,29,WAG003283,92,12,.17083201518506805,54.438430584824346
WAG002683,29,WAG003005,152,23,.2750763858577041,114.03184062924652
WAG003129,72,WAG002097,32,21,.3336596385542169,114.70333105696363
WAG003129,72,WAG003049,84,20,.17320261437908496,83.11574057426594
WAG003129,72,WAG002928,60,21,.22135135135135134,96.80303996822796
WAG002202,20,WAG002171,93,10,.17766990291262136,47.80292854216315
WAG002208,40,WAG002395,34,16,.3148073022312373,90.530978325469
WAG002208,40,WAG002815,59,17,.25085365853658537,86.09747227079106
WAG002208,40,WAG002139,55,15,.225,74.69913317739025
WAG002957,17,WAG003233,13,9,.4813186813186813,64.786144558323
WAG002957,17,WAG003235,15,8,.37333333333333335,54.314024671894884
WAG003035,22,WAG002674,15,4,.1503030303030303,22.60368102690356
WAG002317,31,WAG002949,33,10,.2126642771804062,53.68917069825954
WAG002145,42,WAG002212,88,19,.22741312741312744,89.23240846150647
WAG003070,21,WAG002621,22,6,.1868725868725869,34.1447706350431
WAG003070,21,WAG003005,152,16,.23390961480133454,78.10234945414743
WAG002683,29,WAG003002,114,17,.2251778872468528,81.04891410740947
WAG003234,22,WAG002857,31,15,.4521531100478469,97.6314386799016
WAG003234,22,WAG003231,18,15,.6466666666666666,110.44554056427602
WAG003207,29,WAG002871,37,8,.16551724137931034,40.45636509969341
WAG003224,153,WAG002461,35,16,.1658471760797342,65.84278622241908
WAG003053,17,WAG002298,120,14,.2557627929220469,73.87307229291935
WAG002454,19,WAG002444,28,14,.48676236044657106,94.56484122098995
WAG003202,25,WAG002818,13,5,.19813519813519812,29.54230388964254
WAG002450,19,WAG003259,39,6,.15546558704453445,31.06529720110137
WAG002450,19,WAG002414,90,14,.2652631578947369,75.34064222129176
WAG003232,16,WAG002786,67,12,.2852112676056339,68.76696293182282
WAG002801,63,WAG002805,341,37,.19811426841399596,133.54535604257606
WAG002801,63,WAG002354,40,20,.29277108433734944,104.35781034684412
WAG002526,10,WAG002786,67,10,.3194029850746269,63.38987529242877
WAG002352,36,WAG002665,53,10,.1568213783403657,46.61099472067907
WAG002354,40,WAG002815,59,13,.18593023255813956,61.392683760965156
WAG003231,18,WAG002857,31,12,.3927927927927928,77.0987213991221
WAG003231,18,WAG003233,13,10,.5347985347985348,73.28480598124354
WAG002801,63,WAG002393,199,28,.18461538461538465,106.20712483124883
WAG002683,29,WAG002929,23,9,.2457027300303337,51.730867950102606
WAG002928,60,WAG002121,90,31,.31173669467787113,151.80754333246932
WAG002928,60,WAG002384,157,24,.17948186528497412,93.86463151291969
WAG002994,12,WAG002844,23,8,.3703703703703704,53.87473099908664
WAG002994,12,WAG003192,11,6,.39144385026737977,43.29623665253132
WAG002792,43,WAG002317,31,13,.25436277102062405,70.14552700142411
WAG002792,43,WAG002996,136,16,.15294621201312594,63.67181236470151
WAG002815,59,WAG002104,101,17,.15273201374896292,67.85354040257516
WAG002815,59,WAG002395,34,24,.4194373401534528,140.2701266515918
WAG002227,47,WAG002118,55,34,.5446808510638298,207.4644177193935
WAG003233,13,WAG002957,17,9,.4813186813186813,64.78614455829553
WAG002212,88,WAG002171,93,32,.2445393532641855,140.99370250289576
WAG002128,64,WAG002186,144,21,.15546457219251336,78.99364833461789
WAG002367,24,WAG002936,19,5,.15789473684210525,27.56734556599198
WAG002929,23,WAG002683,29,9,.2457027300303337,51.73086795008714
WAG003198,15,WAG003248,69,7,.16606060606060608,35.23214117727037
WAG002425,11,WAG003259,39,5,.1797979797979798,28.185110366860894
WAG002050,33,WAG002036,62,13,.20561714708056167,63.710328192603924
WAG003039,9,WAG002254,46,4,.1516339869281046,21.881692427654453
WAG002139,55,WAG003005,152,27,.2181818181818182,113.79793318438192
WAG002139,55,WAG002186,144,25,.2058516196447231,104.22510754866278
WAG002139,55,WAG002118,55,24,.31052854122621565,125.69106152386904
WAG002050,33,WAG002278,84,13,.1787878787878788,59.40101322197836
WAG002649,4,WAG002117,17,3,.2833333333333334,21.7198347671914
WAG002649,4,WAG003192,11,3,.3500000000000001,23.13581232176182
WAG002258,18,WAG002804,31,6,.1782945736434109,32.929809107071435
WAG002616,18,WAG002557,25,6,.1963963963963964,34.35266804075678
WAG002395,34,WAG002656,164,17,.17513812154696135,70.7019863459809
WAG002395,34,WAG002393,199,26,.2534242682580279,119.70120646672127
WAG003235,15,WAG002526,10,7,.4511111111111111,51.23048853872601
WAG003212,430,WAG003049,84,47,.1924186805343122,155.03594788513578
WAG003212,430,WAG002596,246,86,.18652886867851728,233.5293784368082
WAG003032,301,WAG003034,48,27,.17958074534161492,99.30435332021216
WAG002393,199,WAG002208,40,22,.19110599078341015,89.79310008001539
WAG002393,199,WAG002656,164,41,.1518633540372671,127.74968408343227
WAG002393,199,WAG002659,303,96,.28564497363665625,339.38900383369565
WAG002393,199,WAG002978,18,11,.16494066882416394,46.92828301207169
WAG002393,199,WAG003224,153,48,.1890608875129,162.73196560431532
WAG002393,199,WAG002331,20,12,.16637681159420292,50.794038094516274
WAG002131,333,WAG002133,485,306,.6619087837837838,1347.1736047668965
WAG002414,90,WAG002454,19,9,.16673684210526318,42.762226769249395
WAG002414,90,WAG002461,35,14,.1809009009009009,63.17145386310665
WAG002133,485,WAG002131,333,306,.6619087837837838,1347.1736047669244
WAG002063,103,WAG002104,101,25,.16123679407046848,95.16794312709068
WAG002063,103,WAG002815,59,27,.2515254237288136,123.02465136931733
WAG002063,103,WAG002155,75,21,.1630063694267516,82.72724895342184
WAG002345,97,WAG003266,23,17,.2798649219079781,90.25120483879739
WAG002345,97,WAG002035,55,36,.3791849529780564,186.56813079525585
WAG002345,97,WAG002946,17,8,.15449500554938955,37.40775549803061
WAG003196,107,WAG002367,24,11,.165,49.63959696742901
WAG003196,107,WAG002936,19,10,.17422867513611615,47.02735330295994
WAG002173,94,WAG003215,107,24,.1595384060584205,91.1212552767064
WAG002596,246,WAG003078,36,24,.20775193798449612,99.50898186433552
WAG002596,246,WAG002841,89,36,.1772199466386081,124.2344727609557
WAG002659,303,WAG002970,122,47,.17652007979876833,149.25832123149442
WAG002393,199,WAG002193,33,25,.24813350900307424,114.65623616367235
WAG002216,72,WAG003034,48,24,.30000000000000004,121.97326031087276
WAG003269,59,WAG002035,55,28,.3622832980972516,150.94150323562997
WAG002186,144,WAG002395,34,16,.17312999273783586,67.46792624246112
WAG002186,144,WAG002139,55,25,.2058516196447231,104.22510754859684
WAG002535,37,WAG002994,12,5,.17424242424242425,27.9249595633393
WAG002548,56,WAG002841,89,18,.17767154105736782,76.6498983233829
WAG002996,136,WAG003070,21,12,.18049261083743845,54.66507359736636
WAG002996,136,WAG002949,33,16,.1806298276886512,69.06392730634154
WAG002996,136,WAG002145,42,16,.15520282186948853,64.13377174206738
WAG002702,86,WAG002844,23,18,.314763497372193,99.83507860103443
WAG002702,86,WAG002834,34,12,.15947712418300658,52.952471054921354
WAG002656,164,WAG003002,114,34,.17112453264308314,119.69394246124331
WAG002656,164,WAG002395,34,17,.17513812154696135,70.70198634604013
WAG002656,164,WAG003049,84,29,.17498369210697978,106.92008376963965
WAG002596,246,WAG002532,50,23,.1593992673992674,83.17314053992288
WAG002596,246,WAG002171,93,34,.16229860743874494,113.03637965026509
WAG002659,303,WAG002801,63,32,.17823400817412793,112.86621378152495
WAG003005,152,WAG003071,31,19,.21526357199055865,85.9864470415223
WAG003005,152,WAG002683,29,23,.2750763858577041,114.03184062924944
WAG003005,152,WAG002815,59,29,.22577761221829026,122.36123413944951
WAG003212,430,WAG002970,122,84,.2812946616225305,306.23838736326803
WAG003002,114,WAG002145,42,19,.2014250955856796,83.82368815045311
WAG003215,107,WAG003266,23,23,.3719626168224299,135.9521136653785
WAG003001,96,WAG002139,55,16,.15299663299663302,64.92650472186364
WAG003277,37,WAG002055,86,19,.2488565488565489,92.94127857582623
WAG002804,31,WAG002928,60,14,.2357771260997068,71.5731720548754
WAG002155,75,WAG002970,122,24,.1749826589595376,93.92211417257907
WAG002155,75,WAG002063,103,21,.1630063694267516,82.7272489533807
WAG003248,69,WAG002732,107,23,.18692810457516346,94.43037553424256
WAG002666,40,WAG002212,88,17,.2075225225225225,78.41586004874296
WAG003049,84,WAG002395,34,15,.20474014848657912,70.65744833528663
WAG003049,84,WAG002805,341,60,.2743639921722113,236.23318852148034
WAG003049,84,WAG002215,26,10,.15692307692307694,45.52803558350155
WAG002536,35,WAG003204,26,9,.2076923076923077,48.441229555335376
WAG002350,32,WAG002347,13,5,.17692307692307693,28.21145714717214
WAG002879,163,WAG002063,103,29,.1542009749703003,100.14067010875307
WAG002477,17,WAG002254,46,6,.15479876160990713,30.795922107095464
WAG002035,55,WAG002633,60,28,.35928944618599795,150.3136598064595
WAG003186,67,WAG003238,226,35,.21300474372324424,135.73602441980438
WAG002396,43,WAG002022,93,18,.20575482853764288,81.60531026817556
WAG002267,81,WAG002331,20,11,.20777777777777776,55.561734499266116
WAG003005,152,WAG002554,132,32,.15007215007215008,107.62751699151285
WAG003005,152,WAG002139,55,27,.2181818181818182,113.79793318434973
WAG002874,71,WAG002145,42,13,.16590476190476192,57.9892357881771
WAG002805,341,WAG003129,72,41,.2020609318996416,146.1903861922019
WAG002805,341,WAG003212,430,149,.2790299007081499,456.9678301074509
WAG003002,114,WAG002683,29,17,.2251778872468528,81.04891410737781
WAG003001,96,WAG002393,199,37,.19181201550387603,133.96710896858508
WAG003283,92,WAG002395,34,17,.22477064220183487,81.21150992208806
WAG003283,92,WAG002208,40,20,.24285714285714285,95.64359212677141
WAG003170,47,WAG002815,59,12,.15319148936170213,53.312970923906796
WAG002444,28,WAG002454,19,14,.48676236044657106,94.5648412209225
WAG003071,31,WAG002054,54,10,.17118279569892475,48.14661306821188
WAG003049,84,WAG002128,64,17,.1569417938931298,69.68278212117235
WAG003049,84,WAG003129,72,20,.17320261437908496,83.11574057429249
WAG002946,17,WAG002345,97,8,.15449500554938955,37.40775549800037
WAG002607,19,WAG003215,107,9,.15627530364372472,41.142383701560455
WAG002461,35,WAG003224,153,16,.1658471760797342,65.84278622239447
WAG002554,132,WAG002616,18,9,.15106382978723404,39.83113753753571
WAG002554,132,WAG003078,36,14,.15050505050505053,56.99380791965416
WAG002554,132,WAG002139,55,18,.15066164604626142,69.35548792977096
WAG002729,46,WAG002948,13,7,.2153846153846154,39.55002749666265
WAG002841,89,WAG002208,40,16,.19327433628318585,72.36979150641628
WAG002841,89,WAG002996,136,26,.16294957935746146,95.93526464822004
WAG003283,92,WAG002879,163,33,.19065804935370154,123.60737797623585
WAG003283,92,WAG002656,164,27,.15301879627871653,94.30416782855093
WAG002236,10,WAG002306,27,6,.2748387096774194,38.31678583632996
WAG002193,33,WAG002683,29,7,.15009404388714734,35.274700481673875
WAG003049,84,WAG002659,303,50,.2377419810654232,188.2021665331331
WAG002607,19,WAG003070,21,8,.2842105263157895,49.728093427829606
WAG002607,19,WAG002996,136,12,.1934486566065514,56.42163160808957
WAG003078,36,WAG002683,29,8,.16745311554748946,40.69939244155029
WAG003078,36,WAG002208,40,9,.15746268656716414,43.69294623166053
WAG003078,36,WAG002554,132,14,.15050505050505053,56.9938079196536
WAG002054,54,WAG002813,23,14,.2995169082125604,79.01964693676564
WAG002054,54,WAG003277,37,16,.2571531531531532,82.96025175973801
WAG002813,23,WAG002054,54,14,.2995169082125604,79.01964693675255
WAG002813,23,WAG003071,31,8,.20869565217391306,44.206411048793846
WAG003213,33,WAG003186,67,11,.16554307116104872,50.773681148408635
WAG002534,27,WAG002115,17,5,.16138763197586725,27.556581056266428
WAG002557,25,WAG002616,18,6,.1963963963963964,34.35266804075917
WAG002193,33,WAG002879,163,18,.1899897854954035,77.10229493059774
WAG002860,31,WAG002165,8,4,.19142857142857145,24.11259996311523
WAG002317,31,WAG002312,35,26,.687741935483871,180.91850943188604
WAG002347,13,WAG002350,32,5,.17692307692307693,28.211457147211267
WAG002022,93,WAG002621,22,10,.1670995670995671,46.5548689248281
WAG002532,50,WAG002171,93,16,.16478740157480315,67.26435000629488
WAG002949,33,WAG002118,55,25,.4689754689754689,151.71342609023682
WAG002949,33,WAG002792,43,11,.2020512820512821,56.1677345292286
WAG002949,33,WAG002536,35,9,.1765793528505393,45.93327401039727
WAG003192,11,WAG002995,12,6,.39144385026737977,43.29623665254752
WAG003080,33,WAG003071,31,21,.5261815453863465,137.26022288964072
WAG002805,341,WAG003049,84,60,.2743639921722113,236.2331885214201
WAG002121,90,WAG002656,164,39,.2317829457364341,155.52992121161742
WAG002317,31,WAG002792,43,13,.25436277102062405,70.14552700144708
WAG002036,62,WAG002050,33,13,.20561714708056167,63.710328192613666
WAG002683,29,WAG002128,64,10,.165351059410054,47.099188503708156
WAG002683,29,WAG003078,36,8,.16745311554748946,40.69939244153653
WAG002949,33,WAG002227,47,21,.4120184899845917,124.7124503158679
WAG002978,18,WAG003002,114,9,.15853658536585366,41.19113697055866
WAG002202,20,WAG002854,86,10,.18333333333333332,48.625884206817894
WAG002202,20,WAG003295,68,8,.16,38.73331703249761
WAG002202,20,WAG002996,136,12,.1866666666666667,55.508856117184564
WAG002208,40,WAG003049,84,16,.19851851851851854,73.38286069519211
WAG003224,153,WAG002841,89,28,.16759424551086846,102.21319777169799
WAG003224,153,WAG002659,303,54,.17805092186128185,166.06457414816305
WAG002957,17,WAG002857,31,13,.4500840336134454,86.68010132638847
WAG002957,17,WAG002526,10,9,.5800000000000001,69.05516291006367
WAG002369,30,WAG002841,89,15,.2153846153846154,72.18721863252256
WAG002317,31,WAG002227,47,13,.2438709677419355,68.80051658870656
WAG002312,35,WAG002227,47,12,.20571428571428574,60.490775681155746
WAG002118,55,WAG003080,33,11,.18095238095238095,53.14016178495572
WAG003098,25,WAG002236,10,5,.2333333333333333,31.171245976644173
WAG002145,42,WAG002949,33,12,.22510822510822515,62.89389248051987
WAG003070,21,WAG002212,88,17,.3097308488612837,94.88951352885738
WAG003070,21,WAG002532,50,12,.276997578692494,67.58583109467132
WAG003070,21,WAG002666,40,7,.1703703703703704,36.39511885748203
WAG002801,63,WAG002683,29,10,.1665264928511354,47.26854904522946
WAG003234,22,WAG003232,16,10,.4107142857142857,67.2608353177873
WAG002208,40,WAG002548,56,11,.15852941176470592,50.4507050543686
WAG002354,40,WAG002801,63,20,.29277108433734944,104.35781034686121
WAG001976,22,WAG002665,53,8,.16824966078697426,39.92028068801278
WAG003202,25,WAG002179,131,13,.17672727272727273,57.9633586590428
WAG003202,25,WAG003204,26,15,.4533333333333333,98.33917885563095
WAG003244,28,WAG003022,24,10,.2738095238095238,58.754700075596865
WAG002906,6,WAG003245,31,4,.2303030303030303,25.65151681741457
WAG002857,31,WAG003232,16,10,.34121621621621623,63.03424609502224
WAG003232,16,WAG003233,13,9,.4984615384615385,65.53980316798649
WAG002801,63,WAG002656,164,22,.1556949283778552,81.3430596273747
WAG003106,30,WAG002484,93,12,.1664864864864865,53.79223231333367
WAG002663,40,WAG002278,84,15,.18509174311926607,67.59309023332071
WAG002663,40,WAG002050,33,18,.37090909090909097,105.91382722068757
WAG002663,40,WAG002929,23,8,.18592885375494075,41.93310167644725
WAG002282,48,WAG002328,49,12,.16294117647058826,55.512392794876966
WAG002834,34,WAG002702,86,12,.15947712418300658,52.952471054919776
WAG002354,40,WAG003002,114,16,.1727536231884058,68.09549076489031
WAG002263,33,WAG002663,40,12,.2301043219076006,63.57545132066065
WAG002844,23,WAG003192,11,6,.28051948051948056,38.604154282910145
WAG002168,12,WAG002841,89,7,.17624113475177305,35.47048383043443
WAG002786,67,WAG002526,10,10,.3194029850746269,63.38987529240264
WAG002815,59,WAG002186,144,20,.15522830415856256,76.01693937985112
WAG002815,59,WAG002193,33,13,.210433448408132,64.42781170214761
WAG003173,28,WAG002205,12,5,.1976190476190476,29.412761325869695
WAG002929,23,WAG002273,39,10,.2408026755852843,55.41681274236618
WAG002792,43,WAG002118,55,13,.1828180574555404,61.30713876739645
WAG002994,12,WAG002995,12,12,1.0000000000000002,105.68959923303915
WAG002212,88,WAG002396,43,19,.2240863787375416,88.65121798676506
WAG002212,88,WAG003098,25,10,.15766990291262134,45.52164044157968
WAG002815,59,WAG002208,40,17,.25085365853658537,86.09747227074696
WAG002815,59,WAG002596,246,26,.16268756454650385,92.51387123186056
WAG002936,19,WAG002317,31,6,.17224880382775126,32.55102718953293
WAG002936,19,WAG003196,107,10,.17422867513611615,47.0273533029681
