GS_A_ID,GS_A_SIZE,GS_B_ID,GS_B_SIZE,OLAP,SIMILARITY,PVALUE
WAG002544,43,WAG003084,42,15,.24285714285714285,78.15837879885208
WAG002186,144,WAG002145,42,17,.16142575373344606,68.36369342453213
WAG002968,50,WAG002186,144,18,.15381818181818185,69.75540497500799
WAG002062,31,WAG003078,36,13,.2764635603345281,72.9037845972693
WAG002417,87,WAG002513,366,54,.2324086077262121,195.86779470045872
WAG003070,21,WAG003005,152,16,.23390961480133454,78.10234945414743
WAG002305,36,WAG002442,135,17,.1827561327561328,72.891262986872
WAG002672,54,WAG002392,59,24,.30461922596754065,124.10449854596384
WAG002143,76,WAG002172,66,25,.2466977466977467,116.57538965166842
WAG002683,29,WAG003005,152,23,.2750763858577041,114.03184062924652
WAG002393,199,WAG002146,76,29,.1706247325631151,104.41687709970722
WAG002841,89,WAG003002,114,31,.2138489678599425,127.3677438607267
WAG002091,53,WAG002442,135,50,.47853431774678706,278.75444838605944
WAG002645,132,WAG002561,33,14,.15902067027894845,58.51769941926941
WAG002645,132,WAG002143,76,25,.17507909117054932,96.52695002040308
WAG002170,98,WAG002221,106,35,.2371090448013525,148.40500348866541
WAG002161,83,WAG002805,341,43,.19390317174208646,147.6173913645944
WAG002441,31,WAG002996,136,13,.15140343527440306,53.795291529945075
WAG003051,160,WAG003280,92,40,.2378999179655455,160.90770503306302
WAG002838,99,WAG002840,155,53,.3180159807025479,232.13191414063252
WAG002103,218,WAG002932,85,49,.2696248263084762,199.85209475947795
WAG003059,33,WAG003005,152,15,.16149732620320856,61.76121785968167
WAG001982,40,WAG002837,72,15,.1987113402061856,70.13544407159543
WAG003305,103,WAG002939,33,21,.2733596837944664,105.13261605892264
WAG003078,36,WAG002821,33,14,.2884848484848485,78.8625124334748
WAG002107,114,WAG002513,366,61,.22348532428924345,208.37112601873426
WAG002194,90,WAG003263,23,11,.18192668371696508,52.25206185027543
WAG003003,42,WAG002194,90,21,.2513513513513513,100.99911474110456
WAG002801,63,WAG002143,76,18,.17615112160566707,77.33287611878644
WAG002765,190,WAG002419,101,50,.26498500472453884,201.10497822234186
WAG002483,185,WAG003047,182,68,.2566650740563784,254.19384146946462
WAG002291,234,WAG002079,77,30,.16333133059111707,103.63558179780956
WAG003002,114,WAG002118,55,18,.16081878386514148,72.17802344911559
WAG002290,85,WAG002204,136,51,.36000000000000004,239.67378595642958
WAG002646,15,WAG002809,13,8,.4430769230769231,57.25180618329463
WAG003247,263,WAG002838,99,49,.22422951560331755,179.1075049278679
WAG003153,56,WAG002104,101,23,.21945628997867805,101.82544315023745
WAG003110,120,WAG002122,110,49,.30566549472626825,217.14891424366485
WAG002700,80,WAG002626,45,17,.2014814814814815,77.6980056558267
WAG002500,144,WAG002285,75,49,.3612549019607844,232.9193093954781
WAG002208,40,WAG002221,106,26,.3033333333333333,130.55577585975232
WAG002208,40,WAG002365,49,17,.2738888888888889,89.84511799960501
WAG002208,40,WAG003273,26,11,.24461538461538465,60.29249298011533
WAG003283,92,WAG003051,160,29,.16707935270033147,104.5504831690222
WAG002312,35,WAG002441,31,14,.3057071960297767,80.48069424734256
WAG002205,12,WAG003173,28,5,.1976190476190476,29.412761325834513
WAG002717,135,WAG002762,267,57,.21661835748792269,196.1049134452708
WAG002490,59,WAG003247,263,34,.20969868173258005,131.06364971051585
WAG002805,341,WAG002148,25,19,.19580403458213255,76.66188715271574
WAG002185,65,WAG003005,152,30,.22064993829699714,124.10829511457688
WAG002840,155,WAG002815,59,23,.1743011802289467,89.52307520327628
WAG002675,55,WAG002505,132,21,.1775684556407448,84.81377800659516
WAG002178,72,WAG002091,53,20,.22785265049415995,93.94911504165322
WAG002193,33,WAG002672,54,12,.20072727272727275,59.46644588302064
WAG002241,43,WAG002419,101,17,.18615638161508885,74.30599502813163
WAG002767,97,WAG002417,87,48,.3926977687626775,239.9674478120279
WAG002835,43,WAG002417,87,28,.34984040127678984,147.36754280886362
WAG002050,33,WAG002656,164,15,.15684315684315686,60.573694671146534
WAG002162,110,WAG002879,163,33,.17,116.5674965595092
WAG002039,48,WAG002105,120,22,.21221461187214613,96.26227430202049
WAG002983,46,WAG003274,54,16,.22194616977225676,78.62607611335335
WAG002762,267,WAG002320,100,54,.2460191693290735,203.3723874589008
WAG002433,65,WAG002291,234,29,.1751566951566952,105.16155628410887
WAG002900,32,WAG003145,157,17,.1853197674418605,72.88900054932641
WAG002257,125,WAG002067,148,47,.2415716814159292,185.63495610718826
WAG003280,92,WAG003051,160,40,.2378999179655455,160.90770503303474
WAG003296,112,WAG002872,91,35,.2435897435897436,149.30790223820918
WAG003070,21,WAG002212,88,17,.3097308488612837,94.88951352885738
WAG003070,21,WAG002532,50,12,.276997578692494,67.58583109467132
WAG002052,64,WAG002023,289,43,.24534274193548386,171.84866936607474
WAG002824,184,WAG002754,38,17,.15581514762516047,66.16582880314854
WAG002321,85,WAG002769,88,52,.4661545940690326,276.8079796738038
WAG002143,76,WAG003280,92,27,.2242441209406495,117.91684449177376
WAG002146,76,WAG002310,127,22,.15513230590287874,82.49446703716295
WAG002683,29,WAG002221,106,18,.24721485411140584,88.77004296865324
WAG002395,34,WAG003049,84,15,.20474014848657912,70.65744833524106
WAG002170,98,WAG002193,33,13,.16692347200821778,57.25869772834457
WAG002161,83,WAG002686,49,15,.1637885923600209,64.13855753412679
WAG002609,30,WAG003051,160,17,.19194605009633914,74.095540842123
WAG002879,163,WAG002161,83,31,.19004763239002526,117.55472770395555
WAG002434,234,WAG003247,263,66,.17891605687429354,196.93249837015358
WAG002565,66,WAG002846,115,22,.17735849056603775,88.53518640071762
WAG002932,85,WAG002417,87,49,.4339933046389288,255.99363406811366
WAG002107,114,WAG003223,87,25,.17110762800417972,96.599978324801
WAG002832,163,WAG002838,99,30,.16405433646812956,106.1930620912492
WAG002053,107,WAG002900,32,20,.259453781512605,98.69159006027904
WAG002139,55,WAG002365,49,14,.1815873015873016,65.13161884375387
WAG002149,328,WAG002490,59,34,.19230806165074185,123.14265517729132
WAG002762,267,WAG002765,190,56,.17066806667541673,168.14522807563938
WAG002615,31,WAG003071,31,14,.3236559139784947,82.64765532202337
WAG002968,50,WAG002659,303,24,.1543586626139818,82.93022547864507
WAG002821,33,WAG003005,152,23,.2529741863075197,108.7742076876474
WAG002068,181,WAG002490,59,53,.4063989848635911,270.39905981787985
WAG002354,40,WAG002801,63,20,.29277108433734944,104.35781034686121
WAG002257,125,WAG002932,85,49,.3587723785166241,232.09927633341385
WAG002656,164,WAG002365,49,20,.16453420746536954,77.81453758738485
WAG002417,87,WAG002309,225,49,.26169310781871424,196.45164017216237
WAG002194,90,WAG002002,98,26,.1861728395061729,105.14185647761542
WAG002672,54,WAG002617,61,13,.15010893246187362,56.406589688673314
WAG002823,53,WAG002121,90,19,.1942787583688375,83.19348871581997
WAG003297,23,WAG002227,47,9,.1962936564504633,46.82490291919533
WAG002837,72,WAG003280,92,37,.3358486439195101,181.17555016115898
WAG002473,65,WAG002498,58,45,.6167108753315649,275.4872420737922
WAG002717,135,WAG002765,190,62,.28044500774538794,245.0305926535632
WAG002161,83,WAG002392,59,17,.1664271186440678,71.50174381276861
WAG002840,155,WAG002846,115,50,.26877470355731226,204.4217765162717
WAG002278,84,WAG003224,153,26,.16048296095689465,94.3594368182654
WAG002981,40,WAG002900,32,8,.15000000000000002,38.87543143964928
WAG002148,25,WAG002208,40,7,.15255172413793106,34.979614135451754
WAG002932,85,WAG002769,88,50,.44285031085604976,262.31556099070883
WAG003295,68,WAG002002,98,68,.7551020408163267,432.2338698186213
WAG002548,56,WAG003002,114,22,.1974903474903475,93.163170817866
WAG002719,41,WAG002791,40,10,.16267605633802815,48.25731565484188
WAG002240,56,WAG002290,85,16,.15954285714285715,66.71004734373628
WAG002970,122,WAG002393,199,42,.1892825665432752,146.58519989520119
WAG002801,63,WAG003224,153,25,.1840771212498961,98.23635127062096
WAG002139,55,WAG002227,47,18,.2480243161094225,90.39701327451117
WAG002091,53,WAG002889,72,49,.700695134061569,313.19823136169475
WAG002091,53,WAG002105,120,49,.501034692635423,277.46472631354595
WAG003212,430,WAG003001,96,46,.1725,141.8995923028449
WAG002058,43,WAG002754,38,11,.18360902255639103,54.34489214383058
WAG002118,55,WAG002792,43,13,.1828180574555404,61.307138767389915
WAG003296,112,WAG002819,73,35,.2825570776255708,159.27861904951834
WAG002227,47,WAG002310,127,19,.17891557995881952,78.87655162943031
WAG002419,101,WAG002052,64,41,.3926411290322581,210.1644449141721
WAG002824,184,WAG003129,72,32,.2031746031746032,124.18814044537372
WAG003084,42,WAG002208,40,15,.2541044776119403,79.48238816514572
WAG002532,50,WAG002022,93,20,.21008130081300813,89.58820658776085
WAG002119,15,WAG002847,11,10,.6818181818181819,79.22142755425169
WAG002473,65,WAG002105,120,49,.43900452488687786,255.97123604916874
WAG002336,62,WAG002094,65,20,.21404883931263188,92.53530764778242
WAG002441,31,WAG002335,38,14,.2939589442815249,79.05470602491891
WAG002783,185,WAG002068,181,68,.2576884571174312,254.65831793802997
WAG002103,218,WAG002057,127,50,.214333377819298,178.35930638915784
WAG002932,85,WAG002067,148,82,.6273782625633035,465.74210193296926
WAG002561,33,WAG002609,30,9,.19333333333333333,47.52625212436842
WAG002302,29,WAG002868,108,13,.1735261401557286,58.043867397883
WAG002024,103,WAG002300,107,49,.3386238919375264,228.7226491421297
WAG002949,33,WAG002939,33,8,.1588296760710554,40.30556802304472
WAG002221,106,WAG002879,163,46,.2518148743548524,184.6705378507686
WAG002320,100,WAG002490,59,51,.5506591337099812,293.416160918296
WAG002801,63,WAG003247,263,27,.15795508838987102,93.21009797629269
WAG002321,85,WAG002442,135,52,.36997198879551824,246.60535057577545
WAG002300,107,WAG002291,234,57,.2671054363564565,222.2987782439613
WAG002139,55,WAG002554,132,18,.15066164604626142,69.35548792973941
WAG003002,114,WAG002148,25,14,.20160000000000006,65.86863375512772
WAG002762,267,WAG002068,181,56,.17616416732438833,171.31589059498683
WAG002819,73,WAG003059,33,12,.17485493230174082,55.49618375438109
WAG002212,88,WAG003005,152,30,.18246753246753245,112.6864770871158
WAG002062,31,WAG002879,163,16,.17513591881116347,67.37032839528251
WAG002365,49,WAG003274,54,14,.18298555377207065,65.42438802531751
WAG003296,112,WAG002838,99,36,.2372987012987013,151.21917879504394
WAG003070,21,WAG002171,93,12,.20840336134453785,59.456054909176494
WAG002656,164,WAG002928,60,29,.21564102564102566,119.28863740675915
WAG002769,88,WAG002052,64,42,.4367045454545455,224.7429495977261
WAG003049,84,WAG002354,40,19,.2397619047619048,91.44310163397124
WAG002939,33,WAG002792,43,10,.18181818181818185,49.93045778089612
WAG002321,85,WAG002285,75,50,.496969696969697,274.61185391270266
WAG002143,76,WAG002609,30,11,.16596491228070176,50.54429077472707
WAG002500,144,WAG002241,43,17,.15906976744186047,67.86419263654058
WAG002208,40,WAG002172,66,17,.23780898876404502,83.89748535324226
WAG002412,93,WAG002717,135,58,.3976723592662872,278.3318808318279
WAG002395,34,WAG003084,42,14,.2629981024667932,75.70228083926384
WAG002645,132,WAG002118,55,19,.15956709956709958,74.42127094228198
WAG002735,90,WAG002736,65,30,.2843076923076923,142.17127931345647
WAG002688,102,WAG002832,163,33,.17849898580121706,119.50685388855801
WAG002024,103,WAG002513,366,49,.18847896440129447,159.04994939242715
WAG002949,33,WAG002618,60,13,.2087878787878788,64.18418152261539
WAG002153,32,WAG002158,47,9,.15910714285714286,43.29875905836377
WAG003116,22,WAG002377,9,4,.20740740740740746,24.983252411071806
WAG002877,23,WAG002391,15,15,.7217391304347827,116.0933079586487
WAG002832,163,WAG002658,117,46,.23589743589743595,178.88156452818473
WAG003031,274,WAG002536,35,22,.1870383275261324,86.76181850919647
WAG002310,127,WAG002024,103,49,.3117202167033203,217.91404728487046
WAG002300,107,WAG002052,64,41,.3804326923076924,207.17810789923126
WAG002300,107,WAG002417,87,49,.3829885057471265,240.2717372778864
WAG002613,28,WAG002305,36,15,.3520408163265306,89.32524542725609
WAG002457,42,WAG002377,9,4,.15697399527186762,22.258136866461825
WAG002484,93,WAG002928,60,29,.2837634408602151,137.9396292003587
WAG002950,64,WAG003003,42,23,.3312105565117613,122.93973708070077
WAG002195,38,WAG003070,21,10,.25850340136054417,56.88780558675441
WAG002305,36,WAG003080,33,11,.2183908045977012,58.42240540438428
WAG003049,84,WAG003008,68,29,.2739120038259206,136.70864321048788
WAG003049,84,WAG002656,164,29,.17498369210697978,106.92008376961529
WAG002281,81,WAG002285,75,49,.4970218068535826,270.60568240535645
WAG003008,68,WAG002354,40,20,.28181818181818186,102.55436144662347
WAG002208,40,WAG002565,66,14,.19173913043478266,65.62172781869128
WAG002208,40,WAG002409,68,16,.21913043478260869,77.14387555089172
WAG002161,83,WAG003129,72,18,.1551094890510949,72.79980689053723
WAG002185,65,WAG002139,55,15,.16883116883116886,66.17968933048229
WAG002103,218,WAG002320,100,49,.24372490706319705,188.64127774840472
WAG002241,43,WAG002824,184,20,.17031794180429166,78.7477672499615
WAG002642,20,WAG002006,47,12,.2945454545454545,69.27439448002883
WAG003049,84,WAG003005,152,34,.2156058462989156,135.16030463655545
WAG002596,246,WAG002208,40,24,.19328244274809164,95.6179042845215
WAG002589,19,WAG002724,18,18,.9578947368421054,149.1738086732599
WAG002889,72,WAG002107,114,51,.44388888888888894,264.74209785529405
WAG002613,28,WAG002094,65,13,.22285714285714286,65.75172936840414
WAG002765,190,WAG002412,93,49,.2728977116073891,201.187563364142
WAG002091,53,WAG002434,234,49,.3496115427302997,238.69165202021168
WAG002014,34,WAG002703,84,13,.17551820728291315,58.921187179684466
WAG002688,102,WAG002565,66,22,.1872146118721461,91.45404059045978
WAG003212,430,WAG002840,155,101,.2972647294054919,361.0033536268247
WAG002879,163,WAG003002,114,40,.20519653564290471,149.321251989786
WAG003305,103,WAG002805,341,41,.16100122864920866,126.59335154556196
WAG002970,122,WAG002063,103,35,.21532958610117525,140.4669195221388
WAG002596,246,WAG003049,84,31,.15675266762223286,103.3882921325992
WAG002596,246,WAG002337,54,33,.22109862671660427,132.41468411719404
WAG002421,27,WAG002717,135,16,.20618975139523085,73.66252487790939
WAG002300,107,WAG002170,98,34,.2284520825874209,142.4362205140867
WAG002804,31,WAG002258,18,6,.1782945736434109,32.929809107127994
WAG002171,93,WAG002205,12,8,.19931271477663232,41.63878213734574
WAG002929,23,WAG002146,76,12,.21469265367316345,60.526663829508955
WAG002282,48,WAG002280,73,35,.4714147286821706,200.2737456248445
WAG003005,152,WAG002128,64,21,.15177884615384618,77.78333622949003
WAG003005,152,WAG003001,96,27,.15398755656108598,95.19229703645122
WAG002819,73,WAG003296,112,35,.2825570776255708,159.27861904948838
WAG002821,33,WAG002142,66,10,.1504937010554988,45.24461779429288
WAG002002,98,WAG002950,64,23,.20424910071942448,98.7881562050041
WAG003280,92,WAG002544,43,15,.1697674418604651,64.79206245021959
WAG003296,112,WAG002837,72,26,.2038677918424754,108.1128248244948
WAG003057,38,WAG002928,60,12,.17478580171358632,56.038628200172646
WAG002656,164,WAG002672,54,20,.1548821548821549,75.40439326122419
WAG002656,164,WAG002142,66,23,.1585858585858586,84.97811794509084
WAG003049,84,WAG002596,246,31,.15675266762223286,103.38829213257306
WAG002281,81,WAG002932,85,46,.42024691358024696,239.66402333901647
WAG003084,42,WAG002805,341,24,.16776760843613214,85.7835769119947
WAG002022,93,WAG002532,50,20,.21008130081300813,89.58820658777455
WAG002683,29,WAG002162,110,15,.20022246941045607,69.45880752457458
WAG002841,89,WAG002142,66,19,.16934046345811052,78.4762426134899
WAG003001,96,WAG002939,33,12,.1547785547785548,51.984226161352005
WAG002149,328,WAG002607,19,12,.1549725058915947,45.59962698835603
WAG002645,132,WAG002079,77,27,.18881118881118886,106.40811840375927
WAG002377,9,WAG002457,42,4,.15697399527186762,22.258136866476093
WAG003051,160,WAG002596,246,52,.18251412429378533,166.50731732408258
WAG002498,58,WAG002769,88,45,.5116080573574598,254.87157691964603
WAG002107,114,WAG002434,234,50,.22194748616507712,181.2757354267701
WAG002469,61,WAG002257,125,45,.4028601325427276,230.160229492825
WAG002618,60,WAG002305,36,14,.21436314363143635,68.91832454933025
WAG002781,233,WAG002498,58,45,.3015138772077376,201.80817287028947
WAG002983,46,WAG002337,54,15,.20639386189258316,72.48019151477547
WAG003263,23,WAG002194,90,11,.18192668371696508,52.25206185026956
WAG002291,234,WAG002321,85,59,.3203619909502262,254.1772185686096
WAG003002,114,WAG002142,66,23,.1868944219262691,94.04455870261809
WAG002457,42,WAG002613,28,8,.16036866359447005,39.66366920589161
WAG002161,83,WAG002837,72,35,.33055555555555555,172.86551470785375
WAG002498,58,WAG002103,218,45,.3110165696372593,205.1347243535165
WAG002791,40,WAG002336,62,17,.245,85.11912723172325
WAG002068,181,WAG002781,233,56,.18701811784314326,179.81476418404625
WAG002068,181,WAG002783,185,68,.2576884571174312,254.65831793802002
WAG002900,32,WAG002659,303,22,.1937300319488818,87.5808235420868
WAG002965,104,WAG002483,185,65,.35714285714285715,288.06631530394293
WAG002052,64,WAG002103,218,41,.2642245850622407,173.2217428632889
WAG002413,33,WAG003147,39,9,.16883116883116886,44.83694291041769
WAG002335,38,WAG002139,55,14,.21545636242505,69.36493904938641
WAG002824,184,WAG003008,68,37,.2464979480164159,154.01943770512082
WAG002146,76,WAG002395,34,20,.2954248366013072,104.55897324770649
WAG002837,72,WAG002221,106,21,.16533970276008492,83.05662325348703
WAG002337,54,WAG002215,26,9,.1706392199349946,44.12867400892728
WAG002683,29,WAG002193,33,7,.15009404388714734,35.274700481673214
WAG002815,59,WAG002821,33,14,.2284382284382285,70.7135101809409
WAG002170,98,WAG002561,33,14,.1805749805749806,62.92928023073981
WAG002105,120,WAG002310,127,52,.30000000000000004,225.55668860665094
WAG002377,9,WAG002949,33,5,.2192192192192192,30.367997921166648
WAG002121,90,WAG002089,96,24,.17185185185185187,95.24762403306136
WAG003051,160,WAG002208,40,18,.16912087912087911,72.78831198665334
WAG002879,163,WAG002146,76,38,.2512437810945274,158.93803318483273
WAG003305,103,WAG002305,36,21,.2590395480225989,102.38641801715063
WAG002024,103,WAG002412,93,49,.3720430107526882,238.09309943594963
WAG002442,135,WAG002023,289,51,.18493893357164135,163.52251338039036
WAG002162,110,WAG003008,68,22,.17752639517345406,88.82789126456464
WAG002613,28,WAG003116,22,9,.2574279379157428,52.597934157563884
WAG002613,28,WAG002536,35,7,.15000000000000002,35.09773981460819
WAG002291,234,WAG002204,136,65,.2660800385728061,244.8343465290346
WAG002291,234,WAG002717,135,53,.21269573370839195,184.93947630180298
WAG002139,55,WAG003042,11,5,.15648286140089418,26.389083634741354
WAG003002,114,WAG002143,76,41,.3280289650300248,193.45512501955784
WAG002762,267,WAG002290,85,49,.24466705494078825,188.81981036715547
WAG003151,30,WAG003141,17,6,.18766140602582496,33.54936647673367
WAG003071,31,WAG003186,67,14,.22365591397849466,69.84633713132257
WAG002821,33,WAG003051,160,22,.2362573099415205,101.22577460289392
WAG002257,125,WAG002239,145,45,.232,176.1233555365278
WAG002619,29,WAG002241,43,8,.15517241379310345,39.1366014741289
WAG003236,32,WAG002377,9,4,.1753753753753754,23.392187584028353
WAG002395,34,WAG002146,76,20,.2954248366013072,104.55897324764999
WAG002658,117,WAG002805,341,48,.17570981863664792,150.19055842638952
WAG003008,68,WAG002393,199,26,.16277764217720286,93.65988315971664
WAG003051,160,WAG002185,65,24,.16936854190585535,90.99620571043009
WAG002565,66,WAG002208,40,14,.19173913043478266,65.62172781865223
WAG002193,33,WAG003273,26,9,.21323076923076925,49.04500298763461
WAG002087,235,WAG002239,145,41,.15330688637981896,126.07731318393381
WAG002057,127,WAG002305,36,17,.1875951293759513,73.99479061951484
WAG002317,31,WAG002949,33,10,.2126642771804062,53.68917069825954
WAG003003,42,WAG003110,120,15,.15306122448979592,60.96083783370637
WAG002145,42,WAG002617,61,13,.17746031746031748,60.16132328669465
WAG002139,55,WAG002118,55,24,.31052854122621565,125.69106152386904
WAG003002,114,WAG002365,49,23,.22530612244897966,102.69579430337689
WAG003002,114,WAG002805,341,41,.15115687770150016,121.48984790752684
WAG002819,73,WAG002686,49,14,.16084656084656085,60.70769204504984
WAG003005,152,WAG002613,28,23,.2814831665150137,115.60371881241687
WAG002206,40,WAG002626,45,13,.2094444444444445,65.39725245692898
WAG002609,30,WAG002805,341,21,.188,81.69639585391063
WAG002118,55,WAG002139,55,24,.31052854122621565,125.69106152386904
WAG002419,101,WAG002281,81,49,.4157244964262509,249.26432425059727
WAG002696,47,WAG003160,25,12,.2560000000000001,65.55892185943165
WAG002837,72,WAG002354,40,22,.3055555555555556,114.4752393001728
WAG002837,72,WAG002185,65,18,.17639301874595992,77.78291914588948
WAG003283,92,WAG002337,54,18,.17916666666666667,76.7718494878701
WAG002395,34,WAG002617,61,10,.15294117647058825,45.74448611515054
WAG002769,88,WAG002309,225,76,.4292673571154584,365.73878434768056
WAG002094,65,WAG002457,42,14,.1870967741935484,65.03909186758727
WAG003186,67,WAG003213,33,11,.16554307116104872,50.77368114839518
WAG002815,59,WAG002645,132,20,.1613638616314798,77.87649808986464
WAG002513,366,WAG002767,97,48,.1914991926468762,158.31025567980168
WAG003051,160,WAG003078,36,27,.27781065088757395,129.73703927695487
WAG002498,58,WAG002490,59,45,.6551724137931034,283.14939430363665
WAG002838,99,WAG002658,117,34,.21813741813741816,138.43403337692598
WAG003071,31,WAG002054,54,10,.17118279569892475,48.14661306821188
WAG002434,234,WAG002473,65,49,.3075692307692308,217.2370591302879
WAG002434,234,WAG002107,114,50,.22194748616507712,181.2757354268392
WAG002434,234,WAG002417,87,54,.2859356838434716,222.42607744130783
WAG002107,114,WAG002052,64,43,.3891898148148149,217.59768463929763
WAG002767,97,WAG002498,58,42,.4421727189502594,226.2367419867392
WAG002239,145,WAG002496,55,27,.223037309511298,115.19215100839592
WAG002781,233,WAG002765,190,51,.16336162988115452,154.942757426365
WAG002212,88,WAG002396,43,19,.2240863787375416,88.65121798676506
WAG002821,33,WAG002645,132,19,.21926110419261105,87.09526313053006
WAG003237,75,WAG002070,28,10,.15745007680491552,45.826399977910775
WAG002900,32,WAG002384,157,16,.17398843930635838,67.30878910514264
WAG003280,92,WAG002929,23,14,.2326302195436935,70.76517573324938
WAG002227,47,WAG003283,92,19,.20751773049645392,85.55479803650144
